ID;Family Name;Given Name;Name;Team;Region;ID2;Birthday;Popularity;Potential;Price;Type;Size;Weight;X;FLAT;MOUNTAIN;DOWNHILL;COBBLES;TT;PROLOGUE;SPRINT;ACCELERATION;ENDURANCE;RESISTANCE;RECUP;HILL;ATTACK;VAR1;VAR2;VAR3;VAR4;VAR5;VAR6;VAR7;VAR8;VAR9;VAR10;VAR11;VAR12;VAR13;VAR14;VAR15;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR26;VAR27;VAR28;VAR29;VAR30;VAR31;VAR32;VAR33;VAR34;VAR35;VAR36;VAR37;VAR38;VAR39;VAR40;VAR41
12519;Osorio;Danny;Osorio D.;-;COL;dosorio;28/08/1987;0;3;FREE;0;0;0;ONWAAR;63;68;64;57;65;64;58;64;65;66;65;67;63;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12520;Zapata;Camilo;Zapata C.;-;COL;czapata;29/10/2000;0;1;FREE;0;0;0;ONWAAR;53;52;56;59;52;53;55;50;51;52;50;50;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12521;Atapuma;Duvan;Atapuma Du.;-;COL;dcatapuma;1/04/1997;0;1;FREE;0;0;0;ONWAAR;58;53;52;57;55;54;56;57;57;56;51;53;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12522;Barboza;Juan Manuel;Barboza J.M.;-;COL;jbarboza;27/09/2000;0;1;FREE;0;0;0;ONWAAR;58;52;53;50;54;50;55;58;57;57;53;50;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12523;Contreras;Yuber;Contreras Y.;-;COL;ycontreras;3/07/1994;0;1;FREE;0;0;0;ONWAAR;56;55;54;50;51;50;55;54;53;52;53;52;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12524;Maca;Leison Damian;Maca L.D.;-;COL;ldmaca;29/06/1998;0;1;FREE;0;0;0;ONWAAR;58;51;52;53;55;54;55;58;59;55;54;55;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12525;Rincon;Yeison Alejandro;Rincon Y.A.;-;COL;yrincon;18/08/1997;0;4;FREE;0;0;0;ONWAAR;62;61;58;59;58;58;60;65;63;65;62;65;69;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12526;Tabares;Jordan;Tabares J.;-;COL;jtabares;23/07/1996;0;1;FREE;0;0;0;ONWAAR;55;58;54;59;52;54;54;55;57;50;55;50;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12527;Cheraghi;Gholamreza;Cheraghi G.;-;IRN;gcheraghi;17/12/1990;0;1;FREE;0;0;0;ONWAAR;53;56;56;55;52;56;56;50;51;53;56;58;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12528;Mohammadi Roushanavand;Amirhossein;Mohammadi Roushanavand A.;Arvich Shargh Omidnia;IRN;amohammadi;4/10/2001;0;1;FREE;0;0;0;ONWAAR;51;59;54;57;52;55;53;55;54;52;55;58;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12530;Braybrooke;Alex;Braybrooke A.;-;GBR;abraybrooke;12/08/1997;0;1;FREE;0;0;0;ONWAAR;51;56;56;58;52;57;55;51;53;50;53;56;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12532;James;Owen;James O.;-;GBR;ojames;15/10/1995;0;1;FREE;0;0;0;ONWAAR;57;52;55;50;53;51;56;52;53;54;51;51;57;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12534;Meredith;Charlie;Meredith C.;-;GBR;cmeredith;7/04/1998;0;1;FREE;0;0;0;ONWAAR;57;50;52;52;55;57;59;57;54;51;58;52;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12535;O'Mahony;Daragh;O'Mahony D.;-;IRL;domahony;30/12/1997;0;1;FREE;0;0;0;ONWAAR;58;52;59;58;59;51;56;54;58;58;53;55;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12536;Muller;Maxim;Muller M.;-;CZE;mmuller;13/11/2001;0;1;FREE;0;0;0;ONWAAR;54;53;58;55;53;53;52;52;56;56;54;53;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12538;Looijen;Jelle;Looijen J.;Baloise - Trek Lions;Gueldre;jlooijen;3/09/2000;0;1;FREE;0;0;0;ONWAAR;56;50;50;57;50;50;55;58;57;55;54;54;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12539;Mariën;Daan;Mariën D.;Baloise - Trek Lions;Vlaanderen;dmarien;29/01/1999;0;1;FREE;0;0;0;ONWAAR;57;51;52;52;51;54;56;59;59;57;53;50;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12540;Aquino;Jerry;Aquino J.;Go For Gold Philippines;PHL;jaquino;2/07/1992;0;1;FREE;0;0;0;ONWAAR;51;58;57;55;50;57;56;52;51;51;56;57;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12541;Lago;Marc Ryan;Lago M.R.;Go For Gold Philippines;PHL;mlago;13/07/2001;0;2;FREE;0;0;0;ONWAAR;57;53;56;59;54;51;52;51;55;51;51;50;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12542;Navarro;Elmer;Navarro E.;Go For Gold Philippines;PHL;enavarro;24/10/1991;0;1;FREE;0;0;0;ONWAAR;56;52;53;54;52;51;57;59;54;56;53;54;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12544;Aliyev;Rinat;Aliyev R.;-;KAZ;raliyev;18/05/2001;0;1;FREE;0;0;0;ONWAAR;50;59;55;56;51;50;53;53;54;53;56;54;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12545;Azen;Madi;Azen M.;-;KAZ;mazen;9/02/1995;0;1;FREE;0;0;0;ONWAAR;57;54;50;52;50;57;56;55;51;54;59;51;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12546;Dzolba;Maxim;Dzolba M.;-;KAZ;mdzolba;27/02/1987;0;1;FREE;0;0;0;ONWAAR;53;54;56;57;51;50;53;55;50;53;53;53;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12547;Manturov;Ilya;Manturov I.;-;KAZ;imanturov;12/07/1995;0;1;FREE;0;0;0;ONWAAR;51;58;56;58;51;57;55;51;53;51;54;58;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12548;Reshetchenko;Vitaliy;Reshetchenko V.;-;KAZ;vreshetchenko;19/09/2001;0;1;FREE;0;0;0;ONWAAR;56;55;55;57;54;58;56;55;55;54;59;50;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12549;Lavrentyev;Anton;Lavrentyev A.;Almaty Cycling Team;KAZ;alavrentyev;12/07/1995;0;1;FREE;0;0;0;ONWAAR;53;55;54;50;51;52;52;52;52;52;54;53;57;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12551;Korovko;Ilya;Korovko I.;-;KAZ;ikorovko;28/04/2000;0;1;FREE;0;0;0;ONWAAR;57;50;52;55;50;55;56;51;50;50;53;54;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12552;Degueurce;Joffrey;Degueurce J.;EuroCyclingTrips Pro Cycling Team;Bourgogne;jdegeurce;24/08/1997;0;1;FREE;0;0;0;ONWAAR;57;53;59;57;59;53;55;55;56;57;54;54;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12553;de Carvalho;Mario;de Carvalho M.;BAI - Sicasal - Petro de Luanda;AGO;mcarvalho;22/01/1995;0;1;FREE;0;0;0;ONWAAR;56;55;52;51;54;55;55;52;52;53;50;52;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12554;Silva;Igor Alberto;Silva I.A.;BAI - Sicasal - Petro de Luanda;AGO;iasilva;22/10/1984;0;1;FREE;0;0;0;ONWAAR;55;50;59;54;55;55;52;55;57;56;56;53;52;0;0;ONWAAR;ONWAAR;0;0;3;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12555;da Silva Braz;Matheus Antônio;da Silva Braz M.A.;-;BRA;madasilvabraz;27/05/1999;0;1;FREE;0;0;0;ONWAAR;50;57;54;56;52;54;54;54;53;52;53;50;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12557;Finkler;Leonardo;Finkler L.;-;BRA;lfinkler;26/06/1999;0;1;FREE;0;0;0;ONWAAR;57;52;56;53;56;54;52;50;56;59;50;55;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12558;Ladewig Quadri;Renan;Ladewig Quadri R.;-;BRA;rladewigquadri;16/03/2001;0;1;FREE;0;0;0;ONWAAR;59;52;50;53;59;55;55;53;57;56;54;52;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12559;Volpato Rossi;Pedro Guilherme;Volpato Rossi P.G.;-;BRA;pgvolpatorossi;21/03/2000;0;1;FREE;0;0;0;ONWAAR;53;56;56;56;51;57;54;51;52;54;56;58;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12561;Miltiadis;Andreas;Miltiadis A.;Java Kiwi Atlántico;CYP;amiltiadis;30/08/1996;0;2;FREE;0;179;74;ONWAAR;64;65;65;55;70;68;56;61;62;64;60;65;68;0;0;ONWAAR;ONWAAR;0;0;192;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12562;Haji Amir;Amiruddin;Haji Amir A.;-;BRN;ahajiamir;15/10/1998;0;1;FREE;0;0;0;ONWAAR;54;52;53;52;50;51;51;53;53;54;52;53;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12564;Abdel Aziz;Muhammad;Abdel Aziz M.;-;BRN;mabdelaziz;11/04/1988;0;1;FREE;0;0;0;ONWAAR;55;52;54;53;50;51;55;56;53;53;52;54;57;0;0;ONWAAR;ONWAAR;0;0;3;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12567;Fadli;Rizky Hidayatul;Fadli R.H.;-;IDN;rhfadli;29/02/2000;0;2;FREE;0;0;0;ONWAAR;56;51;56;55;51;51;57;59;54;55;52;53;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12568;Juhandi;Juhandi;Juhandi J.;-;IDN;jjuhandi;8/02/1999;0;1;FREE;0;0;0;ONWAAR;52;50;52;51;50;50;52;51;53;53;51;52;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12569;Oktapiansyah;Harry Akbar;Oktapiansyah H.A.;-;IDN;haoktapiansyah;8/10/1999;0;1;FREE;0;0;0;ONWAAR;53;50;53;52;50;50;51;52;51;52;50;52;55;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12571;Waseso;Projo;Waseso P.;-;IDN;pwaseso;25/09/1987;0;1;FREE;0;0;0;ONWAAR;60;55;57;54;51;52;62;63;56;58;54;56;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12574;Rohendi;Teten;Rohendi T.;-;IDN;trohendi;2/04/1996;0;1;FREE;0;0;0;ONWAAR;52;59;57;51;50;51;51;55;53;54;53;58;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12576;Conly;Lukas;Conly L.;-;CAN;lconly;24/05/1997;0;2;FREE;0;171;64;ONWAAR;59;55;57;56;51;55;56;56;59;57;56;58;60;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12578;Dubuc;Simon;Dubuc S.;-;CAN;sdubuc;11/04/2000;0;2;FREE;0;180;62;ONWAAR;59;58;58;51;57;58;57;57;57;57;56;58;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12579;Wolfe;Adam;Wolfe A.;-;CAN;awolfe;26/06/1999;0;1;FREE;0;167;60;ONWAAR;53;50;55;50;50;50;52;52;52;52;53;52;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12583;Ernst;Chris;Ernst C.;XSpeed United Continental;CAN;cernst;31/08/1999;0;3;FREE;0;183;75;ONWAAR;61;58;50;59;61;62;61;61;58;57;56;61;61;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12585;Côté;Nicolas;Côté N.;Yoeleo Test Team p/b 4Mind;CAN;ncote;1/09/1996;0;2;FREE;0;196;78;ONWAAR;61;54;62;58;54;56;60;60;57;61;56;58;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12586;Kinniburgh;Jackson;Kinniburgh J.;-;CAN;jkinniburgh;24/01/2001;0;3;FREE;0;190;75;ONWAAR;60;54;58;58;59;60;61;60;55;56;56;57;60;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12587;Culp;Emmett;Culp E.;-;CAN;eculp;10/06/1993;0;1;FREE;0;172;66;ONWAAR;51;50;55;50;50;51;51;52;50;50;50;51;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12589;Bardhi;Drini;Bardhi D.;-;ALB;dbardhi;30/03/1992;0;1;FREE;0;0;0;ONWAAR;58;52;54;55;55;56;57;57;54;55;52;54;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12591;Bechelagheme;Abderrahmane;Bechelagheme A.;-;DZA;abechelagheme;5/10/1994;0;2;FREE;0;0;0;ONWAAR;62;54;55;55;56;56;63;64;60;61;58;58;60;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12594;Darbinyan;Varsham;Darbinyan V.;-;ARM;vdarbinyan;9/10/1994;0;1;FREE;0;0;0;ONWAAR;52;50;52;52;50;50;51;52;51;51;50;51;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12595;Hrayr;Hovhanisyan;Hrayr H.;-;ARM;hhrayr;1/08/1996;0;1;FREE;0;0;0;ONWAAR;55;52;55;53;50;51;53;55;52;53;51;53;57;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12596;Zurita;Gilver;Zurita G.;-;BOL;gzuerita;30/12/1986;0;1;FREE;0;0;0;ONWAAR;55;54;56;52;51;51;51;55;53;54;52;55;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12598;Arando;Javier;Arando J.;Pio Rico Cycling Team;BOL;jarando;24/02/1994;0;2;FREE;0;0;0;ONWAAR;60;55;58;52;58;57;55;57;55;58;56;55;60;0;0;ONWAAR;ONWAAR;0;0;1;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12599;Banushi;Besmir;Banushi B.;-;ALB;bbanushi;24/07/1988;0;1;FREE;0;0;0;ONWAAR;57;53;54;54;53;54;56;58;54;55;53;55;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12601;Souvannarath;Thavisack;Souvannarath T.;-;LAO;tsouvannarath;13/02/1992;0;1;FREE;0;175;60;ONWAAR;56;54;55;52;51;51;53;54;53;54;53;55;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12602;Phonasa;Thavone;Phonasa T.;-;LAO;tphonasa;12/01/1994;0;1;FREE;0;172;65;ONWAAR;54;56;55;51;50;51;52;54;54;54;53;56;57;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12603;Vandila;Soutisack;Vandila S.;-;LAO;svandila;8/08/1996;0;1;FREE;0;0;0;ONWAAR;53;50;53;51;50;50;51;51;52;51;50;51;54;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12604;Vannasouk;Lamngeune;Vannasouk L.;-;LAO;lvannasouk;1/01/1982;0;1;FREE;0;0;0;ONWAAR;54;51;53;51;51;50;52;52;52;53;51;52;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12605;Ullah;Najeeb;Ullah N.;-;PAK;nullah;15/02/1992;0;1;FREE;0;0;0;ONWAAR;52;50;53;54;51;51;51;52;52;51;50;51;55;0;0;ONWAAR;ONWAAR;0;0;1;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12606;Zeeshan;Ali;Zeeshan A.;-;PAK;azeeshan;26/04/1994;0;1;FREE;0;0;0;ONWAAR;51;50;52;53;51;51;52;51;51;52;51;52;56;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12607;Khan;Awais;Khan A.;-;PAK;akhan;20/04/1994;0;1;FREE;0;0;0;ONWAAR;53;51;53;53;53;52;53;52;52;53;51;52;57;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12608;Abe;Kodai;Abe K.;-;JPN;kabe;9/06/1996;0;1;FREE;0;0;0;ONWAAR;55;53;57;53;52;50;52;54;56;55;52;52;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12609;Abiko;Muneyoshi;Abiko M.;-;JPN;mabiko;16/01/1999;0;1;FREE;0;0;0;ONWAAR;52;56;55;53;51;55;53;53;54;53;55;50;50;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12610;Fujita;Ryohei;Fujita R.;-;JPN;rfujita;13/03/1997;0;1;FREE;0;0;0;ONWAAR;57;52;57;54;53;54;53;55;55;55;55;51;52;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12611;Handa;Shiryu;Handa S.;-;JPN;shanda;16/04/1998;0;1;FREE;0;0;0;ONWAAR;57;51;52;53;56;50;52;50;56;58;55;55;51;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12612;Kishi;Takahito;Kishi T.;-;JPN;tkishi;9/03/1994;0;1;FREE;0;0;0;ONWAAR;57;52;52;51;52;54;53;50;53;55;54;52;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12613;Ono;Kotaro;Ono K.;-;JPN;kono;16/05/1997;0;1;FREE;0;0;0;ONWAAR;53;57;55;54;52;52;54;55;54;52;53;52;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12614;Takagi;Michinari;Takagi M.;-;JPN;mtakagi;16/04/1993;0;1;FREE;0;0;0;ONWAAR;55;52;50;54;51;55;56;59;57;56;53;50;53;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
